@relation mulcross
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute Target {Normal,Anomaly}
@data
-0.202578832,0.136313959,-0.701035239,0.209227831,'Normal'
0.715488154,-1.003141984,-2.640722892,2.446080026,'Anomaly'
-1.116717136,-0.634257285,-0.043093795,0.361392344,'Normal'
0.046362061,0.860257069,-0.716116382,0.005117771,'Normal'
0.668812197,-0.981823759,-2.609207239,2.434667639,'Anomaly'
1.061259363,-0.151192843,0.395296569,-0.701030249,'Normal'
-0.589517509,0.375796693,0.064252325,-0.369241075,'Normal'
1.451985356,-1.239329628,-0.498235689,-0.957886879,'Normal'
0.753619931,0.123008662,-0.051556831,-0.451772235,'Normal'
-1.435147929,-0.996664251,0.614590305,-0.83867006,'Normal'
-1.616329407,-0.068764855,0.893565449,0.159250276,'Normal'
-1.28357534,0.471894685,0.592914651,-0.007321504,'Normal'
-1.887546956,-0.45355265,-0.226693627,1.05644244,'Normal'
-0.247266477,-2.534146865,0.311599402,-1.205585956,'Normal'
0.084415964,1.696827585,-0.899109178,0.635198102,'Normal'
1.745223244,-0.449699234,-0.009753189,-0.689339837,'Normal'
0.905567906,-0.392424482,0.283498727,-0.90097984,'Normal'
0.53782292,-1.167608777,-2.65795863,2.410085529,'Anomaly'
-0.486565395,-0.537041818,-0.935719982,-0.72646525,'Normal'
-1.172343361,1.42598228,-0.408193908,0.224482353,'Normal'
-0.809452103,0.522346988,0.369847615,0.153547158,'Normal'
-0.23143006,0.083627068,0.086914755,0.418965872,'Normal'
-0.681007444,-0.23505334,0.581297936,-0.812185899,'Normal'
-0.583847224,1.932955869,0.154762392,0.621034207,'Normal'
-0.63805113,0.678835537,0.795306434,-0.053601509,'Normal'
-0.862915313,-1.785000836,-0.321859608,-1.147347465,'Normal'
0.032161913,-0.394661223,-0.305427544,0.09505787,'Normal'
-1.356634782,-1.80313223,-0.88099233,-0.368494054,'Normal'
0.848032664,-1.05414799,2.631338591,2.438568564,'Anomaly'
0.775196829,-1.011941567,2.601132996,2.368357165,'Anomaly'
-0.282731354,-0.635093243,-0.426540627,-0.631118459,'Normal'
0.637820999,-0.675984608,1.695074886,0.158384977,'Normal'
0.523572692,0.706545895,1.602721102,-0.12462228,'Normal'
1.338068144,0.928816914,0.661814801,-0.080756442,'Normal'
-0.476849993,-1.505403818,-1.219897835,-0.432545054,'Normal'
1.208128928,0.958060433,-0.836727486,-0.474914327,'Normal'
-0.471562538,-0.499562238,0.276582136,-0.449108283,'Normal'
0.44976464,-0.856924276,1.035072859,-0.35014424,'Normal'
0.686246045,-0.849228252,0.238052457,-1.22564714,'Normal'
-0.072172227,-0.987308968,-0.071536333,-1.341673943,'Normal'
-1.944139032,-1.459059241,-0.313778596,-0.005329938,'Normal'
0.556169028,0.226790343,-0.69439668,-0.464720452,'Normal'
-0.046399632,-1.087173294,-0.58739631,-0.971281636,'Normal'
-1.348597916,0.014123176,-0.977396292,0.456872484,'Normal'
0.782394718,-0.853355276,0.334469456,-0.891745971,'Normal'
-0.371733037,-2.181693277,-0.178806515,-0.676179134,'Normal'
-0.958710023,-0.821345199,-0.39106391,-0.152671695,'Normal'
0.652610115,1.22617161,0.356355608,-0.255491509,'Normal'
-1.19959883,-0.606948583,0.519321741,0.087370813,'Normal'
1.620699159,-1.915002165,0.526867969,-0.744465815,'Normal'
-0.588531971,0.66973617,-0.616831439,-0.742234003,'Normal'
-0.023184559,0.335106891,0.82146765,-0.333023979,'Normal'
-0.247033515,-0.173181222,1.054627742,0.46949217,'Normal'
-0.521787564,-0.339917907,-0.822679229,-0.138451144,'Normal'
1.27711105,1.829467309,-0.501601533,0.466879538,'Normal'
-0.620479659,-0.030616811,-0.020399618,-0.468935395,'Normal'
2.964218178,1.205195264,-0.629171908,-0.282880799,'Normal'
0.807633664,0.231734184,-0.557980949,-0.060400833,'Normal'
1.686981972,-2.200848922,1.193540387,-1.559429616,'Normal'
0.752048315,1.781516025,0.643646943,-0.132839632,'Normal'
0.431311154,0.593493235,-0.568671787,-0.245827827,'Normal'
-0.372303338,-0.802816096,-0.214987527,0.242012956,'Normal'
-0.160236789,-1.175198885,-0.647324083,-0.607773949,'Normal'
0.792352116,-0.887368823,-2.546654122,2.576778642,'Anomaly'
0.247960229,1.010456348,-0.112865998,0.633403883,'Normal'
-0.235661546,0.183119421,0.174042183,-0.34575774,'Normal'
0.85105978,-1.00141846,-2.573774083,2.374225452,'Anomaly'
-1.261019424,-0.628108038,0.221364518,-0.239740841,'Normal'
-2.149073218,2.034295572,0.569593528,1.195663547,'Normal'
0.052922066,-1.65812665,0.671095025,-0.847457334,'Normal'
1.05146313,-1.636982549,-0.194498969,-0.854015779,'Normal'
0.732303431,-1.120230979,2.496927757,2.393919879,'Anomaly'
-0.323435653,-1.00083715,0.642935858,-0.406891446,'Normal'
-0.023341603,1.840462771,0.08569004,0.968880056,'Normal'
-0.187356007,0.647137213,-0.538818877,-0.04975079,'Normal'
-1.531626385,0.316467674,-1.614149556,-0.330525439,'Normal'
-0.272964451,-0.361445622,0.077332617,0.066952741,'Normal'
0.905690418,-1.1102377,2.631073439,2.360474135,'Anomaly'
-1.073041798,-0.987318791,0.26786524,-0.55011853,'Normal'
-2.117363734,-1.029232574,-0.333516712,-0.061753399,'Normal'
-0.232811952,-0.679295358,0.055557662,-0.401011562,'Normal'
-0.80817419,0.082150109,-0.337153877,0.126452218,'Normal'
0.848657213,-1.079853632,-2.565214722,2.40890786,'Anomaly'
0.30914151,0.97760779,0.695278103,-0.094217304,'Normal'
0.300430902,-0.908794547,0.726561247,-0.655115736,'Normal'
0.91079909,-1.214190793,-2.562963218,2.289854913,'Anomaly'
-0.543864271,1.024585812,0.310386331,-0.579076127,'Normal'
-0.999248606,0.860678171,0.24752493,0.134547099,'Normal'
-0.971346248,0.363615388,0.458897378,0.181803386,'Normal'
0.142700371,1.025778416,0.061436835,0.878273117,'Normal'
-1.623252759,-0.453736744,-0.579481539,-0.723872505,'Normal'
0.340559453,-0.017735555,0.188473703,-0.128721038,'Normal'
-0.51260141,-1.031648339,0.851807012,-1.480079664,'Normal'
0.817240418,-1.146399652,-2.579573624,2.380701629,'Anomaly'
1.732541597,1.383232777,-0.537664008,-0.269170886,'Normal'
0.008367785,-1.712153811,-0.212569339,-1.377599923,'Normal'
0.491706466,0.187681287,-0.008334071,-0.152815717,'Normal'
1.405047042,1.768281343,0.201201291,0.163779622,'Normal'
0.036936677,-0.984323531,-0.032826508,-1.877600997,'Normal'
1.312654297,-0.661116865,0.02976531,-0.520150129,'Normal'
-0.29473742,0.165982585,-0.031606179,0.154638469,'Normal'
1.840088739,1.539794587,-0.240395875,-0.131357678,'Normal'
-1.065513608,-1.856344625,-0.47724261,-1.272623426,'Normal'
0.032105448,0.401563738,0.682662709,-0.086814341,'Normal'
-1.131544031,0.243592915,-0.299913178,0.977586904,'Normal'
-2.501888424,-1.845741195,-0.775964114,-1.286500155,'Normal'
-0.537467854,2.064681195,1.170433579,0.537621422,'Normal'
0.602148184,-1.201156719,2.558283379,2.332957611,'Anomaly'
-0.863748871,-0.424095984,-0.095357045,-0.63260315,'Normal'
-1.307118857,-0.557835039,0.416859397,0.045333421,'Normal'
-1.188688293,-0.011458505,-0.022845173,-0.180538551,'Normal'
0.287492602,-0.785080525,-0.358564639,-0.000223317,'Normal'
0.31859861,1.709799496,0.597024953,0.577823612,'Normal'
1.255821219,2.293695854,0.329634714,-0.303969314,'Normal'
0.169436458,0.894577124,0.72857816,0.658334301,'Normal'
-3.250864227,-0.424448954,-0.514201822,0.722192844,'Normal'
0.457796202,-0.813409479,-0.201839817,-0.951727202,'Normal'
-1.424692901,-1.016901516,0.901002419,0.200049686,'Normal'
-0.965858983,-0.386664253,0.638670717,-0.53409295,'Normal'
-1.715856374,0.582698314,-0.11273479,-0.276907385,'Normal'
0.506490193,-0.071013031,0.256705688,-0.767855678,'Normal'
0.225284603,-0.210318172,-0.496813843,-0.415969283,'Normal'
-0.674364937,-0.284098877,-1.213732389,0.024754189,'Normal'
0.72749228,-1.130871625,2.650895471,2.486888376,'Anomaly'
2.331101876,-0.072108268,0.978458988,-1.168249495,'Normal'
0.236346848,-1.460062876,-0.178552714,-0.513280849,'Normal'
0.84379228,-1.091205792,2.638669601,2.432414168,'Anomaly'
-1.405427563,0.91127353,0.44837297,-0.076310473,'Normal'
-0.466426709,-0.634095666,-0.139663046,-0.567683803,'Normal'
0.963143638,-0.483195815,0.246087685,-0.864368248,'Normal'
0.709655477,-1.139116749,2.650349941,2.367659512,'Anomaly'
0.558389688,-0.795822832,0.300282734,-0.395002743,'Normal'
-1.250219474,-1.196833002,-0.745908491,-0.415612448,'Normal'
0.613805296,-0.364368321,0.232794635,0.099466113,'Normal'
-0.689330699,-0.781486245,-0.170159528,0.027818464,'Normal'
-0.05601531,2.857179425,-0.954055742,0.338445958,'Normal'
0.292081206,-0.305017289,0.499288791,-0.022796588,'Normal'
-0.668945241,2.593935125,-0.188632835,0.874139336,'Normal'
-0.340517356,1.373772127,0.133630539,0.950549632,'Normal'
0.611315432,-0.720027497,-0.231952997,-1.199983378,'Normal'
-0.024553933,-1.508612536,0.578741503,-0.214146048,'Normal'
0.189727565,0.6394043,-0.52309088,0.833236092,'Normal'
-0.944032082,0.227178179,-0.664022528,-0.499262741,'Normal'
-0.646253511,-0.407827789,-0.234489291,-0.091398447,'Normal'
1.666619066,0.518408789,-0.387033437,-0.339792285,'Normal'
0.536131437,0.383785777,-0.806303703,-0.508561169,'Normal'
-0.050095446,1.371272628,-0.307553833,0.60954531,'Normal'
0.455252161,0.502631924,0.021885935,-0.266407632,'Normal'
-0.336763343,-0.37761822,0.928200291,0.141097413,'Normal'
-0.457909544,0.92755684,0.223282991,0.78502393,'Normal'
0.21602817,-0.567486963,0.164397897,0.348004847,'Normal'
0.964863333,0.484766441,0.877179651,-0.472580064,'Normal'
0.565599644,-1.200152641,-2.641679587,2.473946447,'Anomaly'
-0.733758778,-1.409977566,0.05144105,-1.193911921,'Normal'
-0.239572465,0.735280134,0.722296395,-0.71652855,'Normal'
-1.386981564,0.591171774,-0.412012023,0.821423665,'Normal'
1.304935806,0.547866952,-0.431486783,-0.463902272,'Normal'
0.309743051,-0.414969828,0.413711634,-0.477159848,'Normal'
0.312649277,0.014760149,0.922502921,-0.361258189,'Normal'
-0.207745955,0.675071076,-1.027948954,-0.54893041,'Normal'
0.533003543,-0.592189609,0.721714644,-0.967896967,'Normal'
0.255266974,-0.241388908,-0.754920763,-0.140662471,'Normal'
-0.47466892,0.500612296,-0.374744204,0.054091111,'Normal'
0.709464712,0.206761812,0.457423592,-0.068580959,'Normal'
0.129228182,0.299341852,-0.514919881,0.333044054,'Normal'
0.850606915,-1.066689132,-2.655981357,2.331869253,'Anomaly'
-0.848157306,-1.319728377,-0.12306575,-0.522958251,'Normal'
1.403759422,1.601313045,0.651613816,-0.190871639,'Normal'
-0.923387385,-0.066083225,-0.470701469,0.034637148,'Normal'
-0.555695314,-0.666477571,1.036731754,0.221474668,'Normal'
0.627988599,-0.750721426,0.808120999,-0.938121939,'Normal'
0.777392822,-1.14944507,2.646912938,2.345183177,'Anomaly'
0.283237381,-0.748513173,0.086637084,-0.572536767,'Normal'
0.731639954,0.122271451,-0.93228598,-0.751936445,'Normal'
-0.687033755,0.72101551,-0.558312866,-0.05938564,'Normal'
0.903957339,-1.141637976,-2.564691829,2.353914034,'Anomaly'
-0.436970974,-0.766872839,-1.022087023,-0.581549426,'Normal'
1.824037241,1.104809155,0.886703994,-0.71594743,'Normal'
0.71148314,-1.146808126,2.55882678,2.367599233,'Anomaly'
-0.626845646,-0.524652673,0.546518547,-0.017762239,'Normal'
-0.148137872,-1.149061094,0.709977438,-1.218511745,'Normal'
0.668546728,-0.953269155,2.574356013,2.497451361,'Anomaly'
-1.237460789,1.06381389,1.116129195,-0.217665015,'Normal'
0.675085007,-0.938725805,-0.687999124,-0.16266561,'Normal'
-2.563739754,0.293795566,0.104591402,0.269590732,'Normal'
0.828230483,-1.133666663,2.549176028,2.319698547,'Anomaly'
0.307351407,-0.097762656,-0.581060211,0.369956639,'Normal'
1.162925983,0.656100434,0.424463043,-0.712277802,'Normal'
-1.767006816,-0.660050296,0.351677529,-0.143265331,'Normal'
1.193050874,1.218695044,0.57489398,-0.000757227,'Normal'
1.169597655,1.839692711,0.503701055,0.557137464,'Normal'
-0.502747558,-1.101398805,-0.077531203,-0.856339642,'Normal'
-1.493547087,-1.564527432,0.302532146,-0.485438996,'Normal'
0.592019418,2.15012529,-0.014115727,0.928638591,'Normal'
0.625561797,0.452021826,0.603053293,-0.167644873,'Normal'
0.474730615,-0.794654769,-0.499243749,-0.776004345,'Normal'
0.068078183,-1.366488369,0.413603956,-1.089191689,'Normal'
-0.243883311,-0.651940881,0.659274811,-0.893428119,'Normal'
0.298354727,0.428686506,0.178033795,-0.266470761,'Normal'
0.325265246,-0.234762514,-0.494500084,-1.066081934,'Normal'
0.418986534,-0.986833958,0.590109204,0.051304457,'Normal'
0.739548138,-2.079849995,-0.581984804,-0.736220922,'Normal'
0.090894754,0.341391314,0.184354125,0.011115286,'Normal'
0.518896974,0.517623298,0.321394032,-0.685065935,'Normal'
0.537605119,0.806488145,1.469831035,-0.419846813,'Normal'
0.516790592,0.868241425,-0.325962072,0.624286453,'Normal'
-0.354875591,-0.3271229,-0.607170811,-0.814396332,'Normal'
-0.643280142,0.853263101,0.630879931,0.220905346,'Normal'
1.047572455,0.80917373,-0.159149271,-0.254592414,'Normal'
0.031186815,0.37901227,0.449392027,0.172467386,'Normal'
-0.834778772,0.589678435,-1.314748355,-0.386980235,'Normal'
0.728177552,-1.151702831,-2.552732809,2.40064913,'Anomaly'
-0.667224853,0.267741929,0.247183761,-0.770749505,'Normal'
-1.428521388,-1.828216923,-1.857270851,-1.616298487,'Normal'
1.027550934,0.439281285,-0.300458491,-0.810366315,'Normal'
0.775095064,0.248283542,-1.327868473,-0.652844424,'Normal'
0.253178588,1.5329389,-0.039863649,0.85585192,'Normal'
0.617507868,-1.017713084,2.506673777,2.439566043,'Anomaly'
-1.270511208,-0.433315844,-0.198990406,-0.175789988,'Normal'
-1.000273997,-0.034826399,0.660616768,-0.588960145,'Normal'
-0.70439733,0.927798582,-1.049789775,-0.007475199,'Normal'
-2.421284061,-0.02408637,0.310278121,-0.017970029,'Normal'
-0.036176361,0.265771712,1.622811279,-0.301929832,'Normal'
-0.736136617,0.105850943,-0.966934245,0.459219768,'Normal'
0.63860659,-1.124351033,2.637195664,2.409145879,'Anomaly'
0.573480443,-1.32764696,-0.457754443,-0.125120809,'Normal'
0.925873696,1.535688514,0.781182793,0.406861334,'Normal'
-0.491661565,-0.146718243,-0.160761508,0.207506005,'Normal'
-0.43834161,-1.615868772,0.339854004,-1.134432352,'Normal'
0.105614595,-0.48721082,0.471482316,0.222114119,'Normal'
-0.113329664,-0.883194492,0.037844679,-1.070768962,'Normal'
0.404422949,1.401582467,-0.644334062,-0.106765389,'Normal'
-0.740366991,2.022747974,-0.898100037,0.409702416,'Normal'
-0.522521503,-0.419742041,0.114587239,-1.240640764,'Normal'
-0.268227643,-1.890186535,0.096748518,-0.841814675,'Normal'
0.833415708,0.490839458,-0.427434318,-1.194242103,'Normal'
-1.731200463,-0.330440259,-0.243610384,0.008538363,'Normal'
-2.430497286,-0.100613655,0.44208985,0.564997648,'Normal'
-0.682598344,1.117657425,-0.253837686,0.238531058,'Normal'
-1.335514104,-0.280904201,-0.024633323,-0.353306523,'Normal'
-2.287087406,0.047162546,-0.199772194,0.585752094,'Normal'
-0.412646552,-0.592550104,-0.320184112,-0.499623195,'Normal'
-0.19433589,0.860635116,0.561269641,0.00348454,'Normal'
0.618966564,-1.333771733,-2.625727195,2.397981045,'Anomaly'
-0.276695644,0.784683962,0.554428667,-0.199185114,'Normal'
1.399464538,-0.31667097,0.034977288,-0.415471342,'Normal'
-0.061600022,0.243979845,-0.214524777,-0.092135741,'Normal'
0.596621353,-1.025248151,-2.651825132,2.522677701,'Anomaly'
1.103140668,0.934205624,-0.120135211,0.288501322,'Normal'
-0.513860514,0.349825881,-0.858893809,-0.243703975,'Normal'
-3.18690686,-0.39345645,-0.689217375,0.404785353,'Normal'
0.633695753,0.299349698,-0.26467251,0.391519723,'Normal'
-1.288334487,-0.677183924,0.720070413,0.003474016,'Normal'
0.19998843,-0.360420838,-1.850978887,-0.706294931,'Normal'
-0.055050336,0.223556113,0.36965163,0.465488881,'Normal'
-1.281171315,-1.503964329,-0.732222552,-0.215135303,'Normal'
0.923644139,0.471234921,-0.037720399,0.007639351,'Normal'
0.321701027,0.020271472,-0.343737713,-0.448545691,'Normal'
0.59555043,0.732717481,0.212468761,-0.234868201,'Normal'
-0.658498576,-0.656830888,0.327533241,-0.112866469,'Normal'
0.887853522,0.946875449,0.338329199,-0.375455428,'Normal'
0.632860841,0.130364828,1.68076616,-0.196965625,'Normal'
-0.534809424,-0.685067595,-0.27274529,-0.616347243,'Normal'
-0.599591884,0.908256513,-0.575500188,1.160619061,'Normal'
-0.506537245,0.983894363,0.233655935,0.533507944,'Normal'
1.034719664,-0.39675235,-0.130679222,-0.566834654,'Normal'
-1.671296213,0.349819473,0.097075798,0.416605106,'Normal'
-1.080917993,-0.833857192,0.162652699,-0.990492862,'Normal'
-0.42981786,2.035191792,-0.676221816,-0.050088242,'Normal'
0.229980173,-0.21729526,-0.268354082,-0.639244019,'Normal'
0.806891954,-1.330109812,-2.574024232,2.373971115,'Anomaly'
0.510944838,0.606322874,0.455597465,0.298927237,'Normal'
0.942638293,0.507723003,-1.103152613,-0.715920248,'Normal'
0.472599329,1.272279618,1.12709412,0.59687129,'Normal'
-0.377916918,0.696205493,-0.019812564,0.600372791,'Normal'
0.127026437,-0.115983032,0.163582646,-0.925812666,'Normal'
0.68953859,0.165132985,-0.606425978,-0.699677566,'Normal'
-1.544346251,-1.234293136,-0.216476276,-0.263207287,'Normal'
-1.139109341,0.416188845,-0.515772442,0.21469435,'Normal'
0.47152249,-1.234105627,-0.754369999,-1.370966782,'Normal'
0.636140056,1.362546504,0.285419465,0.024334596,'Normal'
-1.22331398,0.914826001,0.053969737,1.052144557,'Normal'
1.032009205,0.141802277,-0.649270967,-0.015633705,'Normal'
-1.724494861,0.045939631,-0.233153617,0.085843319,'Normal'
0.756629552,-1.060822903,2.614889949,2.45199816,'Anomaly'
1.663680037,-0.645900285,-0.486850224,-0.500119631,'Normal'
-0.505651358,0.319474148,0.462620481,-0.258255967,'Normal'
-0.717307409,0.848128046,1.243225878,0.332439948,'Normal'
0.895787987,-0.085280862,0.045782446,-0.473515444,'Normal'
0.115472494,2.043323433,0.92696999,-0.073217783,'Normal'
0.320494771,1.241794169,0.210422176,0.457935728,'Normal'
0.608449492,-0.968405058,-2.561619796,2.484783035,'Anomaly'
0.166136473,-0.930836884,-0.206600821,-0.785720071,'Normal'
-0.698128452,-0.831451074,0.149485116,-0.32941901,'Normal'
1.43285497,-0.324496391,0.038719646,-0.829274459,'Normal'
0.130164066,0.391337249,-0.515877195,-0.034303251,'Normal'
-0.003859643,1.003232224,0.333994628,0.010865701,'Normal'
3.805759347,0.141479033,0.166150131,-1.915948619,'Normal'
0.745533383,0.263585025,0.23632188,0.104847639,'Normal'
1.862570052,0.763975135,-1.371819022,-0.076071948,'Normal'
-1.311827447,-1.458802668,0.829238574,-0.068507406,'Normal'
0.058196383,0.458494989,-0.698041273,-0.068286951,'Normal'
-0.580116676,0.332413058,-0.754698353,-0.278617947,'Normal'
-0.742118548,-0.197546413,-0.203820012,0.695205636,'Normal'
0.630450886,1.236814842,0.592654429,-0.268739846,'Normal'
0.647817687,-0.960482686,0.155769449,-0.923963094,'Normal'
1.006558365,1.721700101,0.2619845,-0.19071905,'Normal'
0.312568635,0.894014626,0.849572864,0.887279551,'Normal'
-0.270689351,0.706319246,-0.190891766,-0.155524412,'Normal'
0.832609158,-0.865380685,-2.581863994,2.510631848,'Anomaly'
-0.938908705,1.609003334,-0.427202966,0.566322107,'Normal'
-0.406384882,-0.926757367,-0.565756783,-0.600713506,'Normal'
1.258913437,2.133854885,-0.225634978,-0.122281923,'Normal'
-1.232118573,-0.050797621,-0.98036578,0.229067781,'Normal'
0.797612587,0.605059268,0.169798419,-1.38387348,'Normal'
-0.646965788,0.192580345,-1.176232947,0.289376287,'Normal'
1.674682671,-0.520544484,-0.728050808,-1.110806173,'Normal'
-0.012685731,-0.364093138,0.03774862,-0.322127343,'Normal'
-1.570657247,-0.632266918,1.101038121,-0.050389594,'Normal'
-0.651010602,0.265715721,0.887486713,-0.200645135,'Normal'
0.969563302,1.752094029,0.484739953,0.051151179,'Normal'
1.114803629,0.414861274,0.396874999,-1.015867666,'Normal'
1.150600035,0.520054419,0.83272484,0.197958425,'Normal'
0.240391348,0.034553564,0.346222437,-0.030058067,'Normal'
-0.596035009,-0.124640276,0.531287849,0.059800596,'Normal'
-0.688298425,-0.743030167,-0.268610653,0.915271732,'Normal'
0.211628364,0.607941127,0.320468371,-0.523995418,'Normal'
-0.28069981,-0.525135183,0.387243851,-0.352258659,'Normal'
-0.72508456,1.22768846,-0.825757728,0.295285241,'Normal'
-0.921662148,0.502749768,0.011398002,-0.881261729,'Normal'
-1.547640492,0.353397109,0.219164232,0.851065542,'Normal'
0.202786421,1.216652549,-0.53576838,-0.412529832,'Normal'
2.074574015,0.198532098,-0.538999724,-1.244455757,'Normal'
-1.182786889,-1.494003444,-0.539337022,-0.761650382,'Normal'
-0.32621217,0.394084866,-0.047909151,-0.694040731,'Normal'
0.374457214,0.730057084,-0.791507394,0.043691474,'Normal'
0.841103491,0.189544106,0.19256539,-0.312952418,'Normal'
0.538574601,1.192398011,-0.505238484,0.041235873,'Normal'
-0.220153829,0.806633303,-0.033294791,0.144942474,'Normal'
0.70897719,-0.219467616,-0.141147546,-0.656472211,'Normal'
1.578341803,0.169717637,0.320802957,-0.806158052,'Normal'
1.462044654,-0.794913618,0.19627452,-1.068501573,'Normal'
-1.985170762,0.284783696,0.006524245,0.246758436,'Normal'
-0.746407836,-0.359689705,1.035721983,-0.051930482,'Normal'
0.964938414,-0.537373927,0.459089168,-0.657821072,'Normal'
0.90143362,0.451920136,-0.250373301,-0.3452943,'Normal'
0.432662908,0.939321874,0.260117187,0.58610378,'Normal'
0.503535327,-1.028686577,0.536471635,-1.321600952,'Normal'
0.956319994,-1.218741805,-2.640362131,2.255638388,'Anomaly'
-0.470876963,-0.94702016,-0.278227607,-1.452402633,'Normal'
-0.193697828,1.359144732,-0.235192914,-0.288296741,'Normal'
-0.794218481,0.683622107,-0.020729206,-0.014926238,'Normal'
-0.26735113,-1.053455726,-0.503598969,-0.520682932,'Normal'
-0.189756931,1.752435087,-0.158103991,-0.294852752,'Normal'
-0.342309735,-1.26542453,0.124157088,-0.535641561,'Normal'
1.394679348,0.591010491,-0.246086999,-0.597557365,'Normal'
-0.734420462,-0.201461443,0.390729734,-0.376637858,'Normal'
-0.899108192,-0.008467506,-0.557165981,-0.202298685,'Normal'
-1.829593596,0.137926307,-0.873690423,0.527612361,'Normal'
-0.410831004,1.390632485,-0.417742068,-0.103953727,'Normal'
0.031146153,-0.315625716,-0.104030912,-0.998296049,'Normal'
-1.984514136,1.56862184,-0.307900917,0.676986499,'Normal'
1.217945031,1.719144534,-0.646249417,-1.132864256,'Normal'
-0.451423211,-0.126120427,-0.248375487,-0.266114174,'Normal'
2.186615484,0.866679176,0.922209363,-1.173538805,'Normal'
0.795526767,-1.229366914,-2.591595665,2.36640367,'Anomaly'
0.408775077,0.280636525,0.050733772,-0.529163603,'Normal'
1.015533315,-0.72116378,-0.300848279,-0.652354829,'Normal'
-1.444316531,0.896520641,0.578642368,-0.142841916,'Normal'
-0.159566334,-1.879792003,0.784708521,-0.468644582,'Normal'
-1.073278449,-0.268924072,-0.830774787,0.436007005,'Normal'
0.411596336,1.557370324,0.30315209,-0.527734147,'Normal'
-1.330010385,0.113723247,0.760270303,-0.101213969,'Normal'
0.758798973,-1.105232349,2.634507357,2.310759354,'Anomaly'
-0.025129124,-0.030930787,-0.060669619,0.605742477,'Normal'
0.029201112,0.300442635,-0.540373891,0.289751074,'Normal'
1.233434821,1.089562461,-0.860845296,0.105035613,'Normal'
0.023227038,2.240184478,-0.142266855,0.833097215,'Normal'
1.042175737,-0.174660531,0.173410032,-0.283097261,'Normal'
-0.457695871,0.287041895,-0.467967536,0.730755794,'Normal'
1.197692736,0.711587571,-0.480596912,-0.127067566,'Normal'
0.652447162,-0.35897429,0.58163698,0.009849155,'Normal'
-0.073565378,-0.423303308,-0.745977265,-0.153508155,'Normal'
0.312414147,-1.379271704,-0.159023711,-1.259289982,'Normal'
0.749450441,0.077435789,-0.342460965,-0.092971411,'Normal'
0.660813801,-1.110001165,-2.630840779,2.456731447,'Anomaly'
1.459424354,0.96266006,0.624404509,-0.457794055,'Normal'
1.624160905,-0.726299117,-0.419965818,-1.402056427,'Normal'
-1.141495846,-0.317001777,-0.045183946,0.567292131,'Normal'
-0.152270963,-0.633304128,0.990236161,-0.5694801,'Normal'
0.453189303,0.086926305,-1.012170083,0.475079509,'Normal'
-0.286545228,0.303102924,-1.026249883,-0.321645333,'Normal'
-0.452201364,-2.324635163,0.215235387,-0.385974707,'Normal'
1.287688898,0.130761804,0.215106376,-0.147700226,'Normal'
-0.192942179,0.131509652,-0.285773415,-0.758383559,'Normal'
0.249916496,-0.409238186,0.071545256,-0.303932191,'Normal'
-1.402708184,-1.041039201,0.926445931,-0.689272798,'Normal'
0.911478815,0.247646701,0.802859421,-0.233992959,'Normal'
-1.259835638,-0.530828348,0.916772882,-0.200179717,'Normal'
-0.926412873,-1.104839218,-0.287889776,-0.94825606,'Normal'
-0.308837018,0.594279955,-0.436420048,-0.384096328,'Normal'
-2.075260384,-0.747823487,-0.959328343,-0.400377463,'Normal'
-0.218484129,-0.757448983,0.05414389,-0.830670249,'Normal'
0.579904098,0.424030302,0.634491836,-0.055189806,'Normal'
1.236272642,0.463029387,-0.174196485,-0.420184539,'Normal'
-0.302152659,-0.20383853,0.367048761,-0.843998114,'Normal'
0.495740556,-0.352630813,-0.585695528,-0.265889362,'Normal'
-0.673794116,0.101790931,-0.204418761,-0.264008308,'Normal'
-0.918028498,1.019861441,1.120913933,0.354749381,'Normal'
-2.036265209,0.661491287,0.748916621,-0.044914805,'Normal'
0.476230624,1.507334197,-0.591172912,-0.209140288,'Normal'
-0.453163021,1.479514755,0.302387321,0.125925666,'Normal'
0.654016145,-0.948803045,-2.534929413,2.48820153,'Anomaly'
-0.304561506,-0.571603127,0.016208534,-0.58120636,'Normal'
0.058513612,0.919392475,-0.686281763,-0.016039504,'Normal'
-0.235644405,1.170201294,-0.150763207,0.401283088,'Normal'
-1.381999546,1.524636024,0.490459021,-0.369947447,'Normal'
0.53731938,0.994756578,-0.070399169,0.831860774,'Normal'
-1.073882268,-1.002993564,0.121977299,0.301709636,'Normal'
0.218001301,1.371025866,-0.635341814,0.018572146,'Normal'
-1.688280139,0.982196045,0.087849374,0.80641589,'Normal'
0.30683905,-1.458647232,-0.499041858,-0.756658221,'Normal'
1.660319225,0.547131895,-1.153046947,-0.89075004,'Normal'
-1.379421054,1.476743716,0.363151426,-0.518185984,'Normal'
0.404975344,0.871220727,-1.058723935,0.316177736,'Normal'
1.225077934,0.631000659,0.99529951,-1.01886908,'Normal'
0.785372227,-1.071695187,2.590058262,2.360585071,'Anomaly'
-0.844543121,-0.9917258,0.23896835,-0.359487218,'Normal'
1.563650167,2.192011052,-1.101819439,-0.685758273,'Normal'
-2.011284221,-0.819252458,-0.45957528,0.075962638,'Normal'
-1.814591246,0.890880294,-0.919223988,-0.756740323,'Normal'
